cLO_pT,cLO_phi,cLO_eta,cLO_rap,c_pT,c_phi,c_eta,c_rap,chad_pT,chad_phi,chad_eta,chad_rap,cbarLO_pT,cbarLO_phi,cbarLO_eta,cbarLO_rap,cbar_pT,cbar_phi,cbar_eta,cbar_rap,cbarhad_pT,cbarhad_phi,cbarhad_eta,cbarhad_rap,d1_pT,d1_phi,d1_eta,d1_rap,d1bar_pT,d1bar_phi,d1bar_eta,d1bar_rap,d2_pT,d2_phi,d2_eta,d2_rap,d2bar_pT,d2bar_phi,d2bar_eta,d2bar_rap,d3_pT,d3_phi,d3_eta,d3_rap,d3bar_pT,d3bar_phi,d3bar_eta,d3bar_rap,d4_pT,d4_phi,d4_eta,d4_rap,d4bar_pT,d4bar_phi,d4bar_eta,d4bar_rap,multiplicity,chad_cone_mult,chad_ptcone,cbarhad_cone_mult,cbarhad_ptcone
2.49338,1.57724,0.0896724,0.0768667,3.17731,1.08288,0.198643,0.179844,1.60394,0.953239,1.19189,0.841386,2.49338,-1.56435,1.415,1.28016,2.32536,-1.25182,1.33148,1.18366,0.92092,-0.192697,-5.42977,-4.57125,0.567498,0.0639485,1.66794,1.64064,0.0836518,1.92806,-7.28022,-6.61486,1.32207,1.29311,0.665922,0.537457,0.967274,-0.266493,-4.5181,-4.14487,0.713571,1.23783,0.441395,0.366624,0.61086,1.35771,0.89378,0.72599,0.653053,-0.221504,-4.38262,-4.1567,0.316249,-0.359498,-4.74544,-4.12834,350,5,2.17682,3,0.575547
4.70413,-0.0995241,0.620393,0.594145,2.92359,-0.732835,-0.205001,-0.182658,0.697187,-2.56968,1.98982,1.01476,4.70413,3.04207,1.33657,1.29466,7.05093,-3.1176,1.10468,1.07734,5.93965,-0.387173,0.802768,0.768593,0.928863,-2.59402,1.35064,1.34089,4.36935,-0.395819,0.725669,0.725353,0.232502,0.474538,1.98438,0.72295,1.57092,-0.363126,0.997729,0.869421,0.222485,0.241201,1.15585,0.558458,0.0538886,1.74298,2.94599,0.902159,0.580246,-0.400952,1.14759,0.936094,0.991333,-0.340989,0.900745,0.823538,307,7,2.53049,6,8.13608
2.42488,3.10385,2.57678,2.41697,1.86936,2.55974,2.47991,2.23584,0.448863,2.96271,2.73501,1.30372,2.42488,-0.0377441,6.58242,6.42042,1.74088,-0.8901,6.91893,6.64129,0.803923,-0.245801,6.97819,6.00555,0.789388,2.59041,0.900084,0.8891,0.479905,-3.00976,6.08965,6.04906,0.40559,-0.965496,2.56974,1.61107,1.26248,-0.105175,6.24516,5.99217,0.277436,-0.639182,2.41291,1.72368,0.168224,-1.52251,2.57394,1.48884,0.502082,0.082268,6.40001,6.0618,0.774857,-0.226218,6.10913,5.93879,146,1,0.891879,4,1.16009
3.93548,0.867219,2.59006,2.52305,4.25758,0.386989,2.90042,2.84229,3.75832,0.405696,2.91438,2.79397,3.93548,-2.27437,4.14634,4.07855,6.19617,-2.42528,3.58209,3.55365,4.0162,-2.43734,3.57817,3.47071,1.06004,-0.0908713,3.21036,3.20179,1.80589,-2.50255,3.10651,3.10354,2.87108,0.582513,2.70762,2.64756,2.21726,-2.38425,3.8431,3.74538,1.74992,0.55181,2.63675,2.59887,1.12326,0.630355,2.80728,2.71967,1.36154,-2.42808,3.865,3.8033,0.859104,-2.31475,3.80328,3.66077,368,9,5.5771,16,9.21277
1.73226,2.36642,4.92973,4.65001,1.93305,1.4171,5.09364,4.85799,1.40836,1.47136,5.76922,5.22773,1.73226,-0.775172,6.34204,6.06229,4.70366,-0.142007,5.42231,5.33601,4.20516,-0.117598,5.51826,5.41919,0.445029,-2.84236,4.97635,4.92945,0.586445,-1.0199,5.12557,5.09803,1.63345,1.21756,5.46665,5.30089,3.86914,0.00162918,5.50264,5.46836,0.620851,1.32315,5.47686,5.23188,1.01816,1.15324,5.45487,5.34929,1.43309,-0.0311356,5.48869,5.43262,2.43728,0.0208922,5.51025,5.49015,117,5,2.07143,5,4.42113
12.4999,2.34174,-3.52385,-3.51672,7.36349,3.08047,-4.16397,-4.14365,4.37042,3.01611,-4.32002,-4.2277,12.4999,-0.799853,-2.3485,-2.34148,7.59538,-0.686998,-1.76684,-1.74881,2.44794,-2.99228,1.10365,0.913265,1.86725,2.64798,-4.33121,-4.32842,0.894424,-2.18212,1.19639,1.18639,2.71281,-3.01676,-4.23119,-4.16271,1.94258,2.95085,0.880537,0.799089,1.66313,-3.01822,-4.1358,-4.0936,1.04969,-3.01446,-4.36586,-4.26598,1.15214,2.91811,0.828195,0.772238,0.791951,2.9985,0.952087,0.835152,173,6,6.24079,0,0
2.16971,1.89341,1.36825,1.20086,5.93069,1.60652,1.13882,1.07009,5.00257,1.68616,1.17226,1.11358,2.16971,-1.24818,0.746659,0.630287,2.84826,-0.62741,1.53236,1.35074,3.76866,-0.619876,1.59552,1.48551,1.62903,1.39105,1.43066,1.4274,1.68206,-0.276478,1.73631,1.73309,3.4764,1.82287,1.00117,0.970087,2.25701,-0.873508,1.39698,1.31584,1.56725,1.80297,1.07408,1.037,1.90971,1.8392,0.937903,0.914332,0.975318,-0.828021,1.50806,1.40577,1.28346,-0.908068,1.30328,1.24431,331,11,8.60284,8,5.73228
5.26632,2.32046,4.45061,4.41162,4.79467,2.13648,4.38055,4.33388,3.31268,2.19115,4.40623,4.25508,5.26632,-0.82113,2.83662,2.7979,6.02632,-1.42029,2.99115,2.96125,3.253,-1.43293,3.03375,2.87858,1.02604,2.89668,4.18392,4.17475,0.571553,-0.57302,3.49286,3.46396,2.61756,1.93415,4.35679,4.28468,2.91245,-1.5822,2.81921,2.76088,1.61818,1.90444,4.37859,4.33411,1.00125,1.98218,4.31857,4.2098,1.58405,-1.51671,2.75187,2.70591,1.33582,-1.65987,2.88849,2.8249,621,14,5.46217,17,11.288
0.590076,-1.1393,0.647864,0.251453,1.22062,-0.940956,0.162856,0.103063,0.190568,-0.911445,-2.35303,-0.483125,0.590076,2.00229,-2.9142,-1.92773,0.434058,2.79317,-3.36358,-2.00882,0.353852,2.41588,-4.12071,-2.39672,0.126045,0.0389825,-2.91227,-2.51573,0.632485,-1.77709,-2.27098,-2.24772,0.155807,-1.62992,0.91372,0.157783,0.864542,1.72775,-2.90411,-2.46885,0.0658837,-1.01289,1.80893,0.383418,0.108959,-1.98735,-0.295429,-0.0645566,0.563095,1.76064,-2.62277,-2.34167,0.30232,1.66646,-3.27896,-2.63308,160,1,0.255665,3,0.48618
2.60352,1.06773,3.48414,3.34114,1.58889,1.34131,3.20362,2.88646,1.32393,1.37505,3.12755,2.54852,2.60352,-2.07387,4.39687,4.2536,2.66378,-2.23909,4.54415,4.40647,2.23778,-1.95839,4.55651,4.27004,1.29508,1.13664,2.50708,2.50138,0.647355,-1.98263,3.36914,3.34648,0.312774,2.7349,3.82774,2.60607,1.5907,-1.94852,4.80551,4.63382,0.150605,1.94795,3.73477,2.50912,0.23237,-3.07141,3.5477,2.6978,0.97215,-1.98105,4.8163,4.7016,0.619868,-1.8975,4.78619,4.54063,61,1,1.29508,4,2.39874
1.25907,2.71626,3.45303,3.0127,0.932619,-2.71871,6.89457,6.25593,0.58842,3.10843,7.16963,5.91926,1.25907,-0.425336,-0.498898,-0.328292,1.2298,-0.368166,-6.82285,-6.3569,0.698139,-0.472544,-7.1217,-6.02586,0.529932,-0.344837,5.92791,5.89437,0.692367,-1.89045,-5.85011,-5.83019,1.10484,2.96081,6.23828,5.92831,0.905283,0.384461,-6.53605,-6.12782,0.695204,2.9151,6.23737,6.03321,0.411587,3.03807,6.23507,5.78935,0.585589,0.328763,-6.48027,-6.21182,0.322255,0.485795,-6.6228,-6.01879,149,2,0.818118,1,0.303163
1.3496,2.76038,6.87451,6.47232,2.52644,2.54012,-7.13373,-6.98275,1.75303,2.37963,-7.02092,-6.61303,1.3496,-0.381209,4.99942,4.59729,1.38506,-0.312028,5.15691,4.76893,1.43872,-0.607695,5.711,5.18351,1.26343,2.2077,-6.22849,-6.22242,1.26737,-0.580603,4.8886,4.88257,0.552286,2.78177,-7.78099,-7.03913,0.175216,-0.804907,7.32704,5.5518,0.228701,2.4555,-7.74067,-6.87399,0.343561,2.99679,-7.74863,-7.18863,0.188305,-0.924032,6.43933,5.4076,0.0252778,1.24953,8.67912,5.70586,255,3,1.83547,6,1.93348
4.87381,0.127195,0.200625,0.191859,2.50219,0.352628,-0.116144,-0.0996746,2.36828,0.281374,0.065699,0.0505394,4.87381,-3.0144,1.52631,1.48531,6.4718,-2.80542,1.14337,1.12212,0.497352,-0.53854,-2.35153,-1.06285,1.41526,-0.147357,0.258181,0.256961,0.915666,-0.477606,-0.997416,-0.988704,1.23084,0.779759,-0.17281,-0.13321,0.42033,2.7361,-1.99423,-1.12533,0.819565,0.789999,-0.180357,-0.154714,0.411399,0.759357,-0.157692,-0.101198,0.312766,2.59164,-1.5513,-1.01959,0.11962,3.12202,-2.61221,-1.24692,444,15,5.64795,11,1.83435
1.93594,-2.04454,-0.558213,-0.449268,0.450777,-2.54647,-1.87799,-0.823043,1.54277,2.29254,2.93227,2.45372,1.93594,1.09706,2.91913,2.68576,1.57779,0.922807,3.14121,2.82096,1.19768,3.12642,2.5275,1.88984,1.15667,1.92313,2.11388,2.10686,1.04045,-2.51845,1.97719,1.96862,0.624363,3.02526,3.43928,2.79192,0.717944,2.08425,2.3594,1.82358,0.355007,2.88819,3.14004,2.60548,0.276967,-3.08187,3.70491,2.99201,0.338249,1.72801,2.2993,1.74934,0.417928,2.37041,2.31585,1.89228,252,7,2.35349,4,1.45375
