cLO_pT,cLO_phi,cLO_eta,cLO_rap,c_pT,c_phi,c_eta,c_rap,chad_pT,chad_phi,chad_eta,chad_rap,cbarLO_pT,cbarLO_phi,cbarLO_eta,cbarLO_rap,cbar_pT,cbar_phi,cbar_eta,cbar_rap,cbarhad_pT,cbarhad_phi,cbarhad_eta,cbarhad_rap,d1_pT,d1_phi,d1_eta,d1_rap,d1bar_pT,d1bar_phi,d1bar_eta,d1bar_rap,d2_pT,d2_phi,d2_eta,d2_rap,d2bar_pT,d2bar_phi,d2bar_eta,d2bar_rap,d3_pT,d3_phi,d3_eta,d3_rap,d3bar_pT,d3bar_phi,d3bar_eta,d3bar_rap,d4_pT,d4_phi,d4_eta,d4_rap,d4bar_pT,d4bar_phi,d4bar_eta,d4bar_rap,multiplicity,chad_cone_mult,chad_ptcone,cbarhad_cone_mult,cbarhad_ptcone
1.10289,-1.1423,-0.133275,-0.0791003,1.05233,-2.19198,0.19142,0.110383,0.18314,2.69836,-2.4325,-0.437043,1.10289,1.99929,-1.4349,-0.998717,1.24014,2.40725,-1.39704,-1.02195,0.794635,2.80717,-1.12224,-0.436741,0.791629,-2.36601,-1.09671,-0.777142,1.19976,3.12967,-0.876655,-0.718922,0.748499,1.00732,0.0244465,0.0203588,0.512273,0.502037,0.195249,0.140481,0.380982,1.22258,0.499622,0.471257,0.385007,0.794357,-0.452132,-0.426634,0.295402,0.567244,0.792874,0.728284,0.21835,0.413768,-0.67517,-0.580025,156,1,0.205488,3,1.94579
0.101038,3.01637,-7.20023,-4.50037,0.603802,-2.52395,-5.54436,-4.5594,0.502637,-1.57626,-6.69494,-5.15648,0.101038,-0.125225,-9.14701,-6.44702,0.272077,2.91879,-8.05803,-6.42865,0.0590861,-2.48844,-10.3097,-6.6536,0.763522,-2.27808,-5.09666,-4.63655,0.558868,-1.77704,-6.72721,-6.05727,0.49946,0.156293,-6.33426,-5.98954,0.515559,1.43945,-7.83826,-7.50909,0.413712,-0.20327,-6.28985,-6.23596,0.183795,1.07042,-5.76213,-5.53448,0.327458,0.759882,-7.6158,-7.53234,0.332253,2.10741,-7.56738,-7.48612,32,1,0.558868,0,0
1.70576,0.872632,-1.73195,-1.46824,1.5851,1.25723,-1.6194,-1.33189,1.26148,1.23672,-2.36516,-1.66515,1.70576,-2.26896,-0.0989327,-0.074346,2.54625,-2.24426,-0.475084,-0.420364,1.51962,-2.31953,-0.816615,-0.484744,0.348732,0.756825,-3.43177,-2.38481,0.126247,2.62804,0.344189,0.0467924,0.965656,1.40423,-1.08624,-0.994663,1.49525,-2.23733,-0.84914,-0.813372,0.413927,0.924411,-0.905581,-0.867377,0.628233,1.71327,-1.10039,-1.08119,1.38852,-2.21022,-0.824563,-0.821162,0.113654,-2.57483,-1.0836,-0.753012,151,3,1.15764,5,1.92227
1.65818,-0.984147,1.28001,1.03538,2.39283,-1.02044,1.03162,0.907696,1.80738,-1.01179,1.08083,0.739359,1.65818,2.15745,0.682112,0.521972,1.06366,2.73114,0.857232,0.533224,1.10344,2.84276,0.636003,0.291306,1.15219,-0.811118,1.50095,1.27664,1.13324,2.95293,0.952416,0.770971,0.716136,-1.33826,-0.13816,-0.113576,0.126685,1.09003,-2.08168,-0.86265,0.414049,-1.26682,0.350137,0.332456,0.304581,-1.43546,-0.741734,-0.683409,0.155882,-3.05891,-0.69531,-0.534899,0.247877,0.529473,-1.21875,-1.10566,154,4,1.70164,6,2.32114
1.27715,2.07408,1.48053,1.10913,0.724936,1.39572,1.84172,1.10255,0.252333,3.10556,3.6807,1.5191,1.27715,-1.06751,1.98601,1.57717,2.47184,-0.620754,1.62605,1.48273,2.34846,-0.447842,2.01427,1.69708,0.249146,-2.66192,3.66924,2.31826,1.0492,-1.19436,2.2144,1.92988,0.127915,1.81671,0.83413,0.230555,1.73166,-0.0237939,1.55072,1.51459,0.135903,-1.63392,-0.207693,-0.145424,0.260679,1.65748,0.540768,0.481493,1.50547,0.0244492,1.46673,1.46288,0.239227,-0.332135,1.9329,1.79334,199,5,1.05506,6,1.36801
5.49369,-0.510302,-3.19305,-3.15722,5.04729,-0.880232,-3.05942,-3.0173,4.89423,-0.897215,-3.10526,-3.00699,5.49369,2.63129,-2.68222,-2.64662,4.72613,2.7483,-2.91739,-2.84153,1.61011,-2.69161,-1.97622,-1.46019,1.81183,-0.682048,-3.44612,-3.3276,0.845607,-1.62288,-1.64642,-1.28665,3.14804,-1.02041,-2.81194,-2.79969,1.41317,3.03942,-1.66085,-1.6067,1.49972,-0.908874,-2.72441,-2.72014,1.66602,-1.12077,-2.87486,-2.87138,0.282878,-3.01779,-1.28615,-1.19407,1.13925,2.98376,-1.73007,-1.72308,445,9,6.41322,12,5.75069
2.90327,1.31574,4.1219,4.00367,3.29431,0.906817,3.76807,3.67397,2.42744,2.59095,3.55199,3.23516,2.90327,-1.82585,2.33695,2.22111,3.69353,-1.99694,2.69068,2.61511,3.8036,-2.0549,2.98403,2.83071,1.20789,2.6897,4.00608,3.77022,3.37408,-2.23035,2.81118,2.77421,1.2312,2.49408,2.70214,2.62722,0.760616,-1.16926,3.22426,3.0468,0.813709,2.60918,2.4385,2.42422,0.433079,2.27658,3.03923,2.99006,0.304953,-0.888717,3.65999,3.56504,0.475147,-1.34791,2.72869,2.68768,343,7,3.53588,5,4.31235
2.76087,0.311096,-1.67491,-1.55545,1.75481,0.867165,-1.82624,-1.61525,0.687887,0.609868,-3.29564,-2.06598,2.76087,-2.8305,-2.74048,-2.61238,2.55762,-2.83947,-2.66509,-2.51893,1.89467,-2.99154,-3.49435,-3.04636,0.186329,-0.80502,-2.88457,-1.31967,2.13976,-2.99881,-3.2496,-3.16196,0.68418,0.882261,-3.10413,-2.89289,0.245526,0.0866452,-3.38675,-2.57605,0.260199,0.719446,-2.39631,-2.27222,0.429499,0.98062,-3.36288,-3.31281,0.176946,1.05206,-2.20699,-1.97247,0.205296,-0.70106,-3.31859,-3.12923,138,6,1.98531,2,2.26147
1.6698,3.00425,1.71009,1.43892,1.76031,2.85171,1.56979,1.35207,1.28884,2.88016,1.90962,1.26007,1.6698,-0.137339,0.0206888,0.0153913,1.67831,-0.149367,0.0741853,0.0553355,1.1873,0.397023,0.203211,0.0941555,0.790664,-2.67476,2.21753,1.79419,1.36051,0.984863,0.221107,0.182492,0.874744,2.23465,0.702917,0.621714,0.756506,-1.1008,-0.0796781,-0.0665894,0.507769,2.12818,1.01346,0.985731,0.373766,2.37953,0.158371,0.14844,0.113985,-0.383838,-0.912376,-0.620078,0.674754,-1.21203,0.086881,0.0850844,99,2,0.784419,2,1.56304
0.919921,-0.332385,-6.33794,-5.68939,0.936148,-0.984751,-5.83189,-5.26788,1.06795,-1.08642,-5.84564,-4.98574,0.919921,2.80921,-5.20011,-4.55162,0.828084,-2.32516,-4.90616,-4.17922,0.320545,-2.15707,-6.16453,-4.19029,0.683904,-2.2589,-5.95149,-5.42222,0.726066,-0.22917,-4.39886,-3.90808,1.02062,-0.420696,-4.64663,-4.54002,0.8903,-3.02669,-4.65298,-4.51708,0.265402,0.168473,-4.4387,-4.31666,0.813448,-0.603002,-4.63627,-4.62176,0.314933,-2.44675,-4.40728,-4.31765,0.650182,2.98785,-4.64341,-4.62089,161,4,1.53063,4,1.04298
