cLO_pT,cLO_phi,cLO_eta,cLO_rap,c_pT,c_phi,c_eta,c_rap,chad_pT,chad_phi,chad_eta,chad_rap,cbarLO_pT,cbarLO_phi,cbarLO_eta,cbarLO_rap,cbar_pT,cbar_phi,cbar_eta,cbar_rap,cbarhad_pT,cbarhad_phi,cbarhad_eta,cbarhad_rap,d1_pT,d1_phi,d1_eta,d1_rap,d1bar_pT,d1bar_phi,d1bar_eta,d1bar_rap,d2_pT,d2_phi,d2_eta,d2_rap,d2bar_pT,d2bar_phi,d2bar_eta,d2bar_rap,d3_pT,d3_phi,d3_eta,d3_rap,d3bar_pT,d3bar_phi,d3bar_eta,d3bar_rap,d4_pT,d4_phi,d4_eta,d4_rap,d4bar_pT,d4bar_phi,d4bar_eta,d4bar_rap,multiplicity,chad_cone_mult,chad_ptcone,cbarhad_cone_mult,cbarhad_ptcone
5.24469,-1.08108,-0.366198,-0.352648,1.08676,-2.08577,-0.298781,-0.176991,2.37292,-1.39646,-0.415375,-0.303126,5.24469,2.06051,-3.30608,-3.26687,1.0399,2.77136,-4.54352,-3.98119,1.69679,2.57954,-3.70337,-3.18684,1.48942,-2.00839,-0.458193,-0.391324,1.94008,2.39538,-3.39136,-3.28654,1.4364,-0.758377,-0.21259,-0.201037,0.412942,-1.59801,-3.30641,-2.85987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,4,3.39589,5,3.65172
1.80136,2.08233,5.13836,4.87502,2.0693,2.82646,5.11117,4.90004,1.21012,2.93145,5.50342,4.74373,1.80136,-1.05926,3.02648,2.76473,3.46637,-1.48415,2.82761,2.74244,1.28626,-1.75573,3.07788,2.37176,1.32252,-2.7538,4.78113,4.57732,0.773033,-1.50631,2.1524,1.71872,0.753635,1.51661,5.22046,5.03955,0.570031,-2.09707,3.62177,3.33907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367,1,0.435044,12,4.4819
0.2554,-0.167746,-7.27346,-5.48879,0.919373,-0.309579,-6.02943,-5.38045,0.968084,-0.362851,-6.63797,-5.6961,0.2554,2.97385,-5.12047,-3.33702,0.620683,-0.0456618,-4.34461,-3.38417,0.68711,-0.384945,-4.19504,-2.95205,0.975744,0.285309,-6.45793,-6.13056,0.941824,0.636676,-3.53885,-3.195,0.619028,-1.6213,-5.241,-4.99179,0.826779,-1.71703,-2.77332,-2.62016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1,0.975744,0,0
2.07386,0.211832,2.87047,2.66175,1.62601,-0.15533,3.53975,3.2326,1.7172,-0.0113173,3.71379,3.2049,2.07386,-2.92976,-1.23265,-1.06104,1.24608,-2.13087,-1.80024,-1.38889,1.27499,3.12581,-1.52278,-0.925488,0.796313,1.11388,3.65899,3.22462,1.27454,-2.95441,-1.5435,-1.34986,1.55054,-0.493172,3.23885,3.18999,0.258283,1.65821,0.241758,0.112227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,1,1.55054,2,2.27213
2.87762,1.37572,0.880908,0.798554,2.64844,1.86809,0.781757,0.694481,2.09017,1.73687,1.19657,0.891427,2.87762,-1.76587,0.464641,0.414996,3.90806,-2.21387,0.376317,0.352342,3.16241,-2.10244,0.263759,0.214581,0.236473,2.96507,2.45769,1.14753,1.56314,-2.66212,0.292197,0.251452,2.02303,1.62655,0.790649,0.771461,2.01646,-1.67827,0.187618,0.182214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,1,2.02303,4,3.89295
1.7285,1.36755,-1.38158,-1.14295,1.86719,1.9138,-1.25171,-1.04844,1.38358,1.60933,-1.7677,-1.17914,1.7285,-1.77405,2.74004,2.46246,2.79872,-1.54849,2.28581,2.16248,2.8236,-1.39492,2.42852,2.18142,0.645662,1.38782,-2.42247,-1.87097,1.7125,-1.79873,2.59212,2.46253,0.766933,1.79537,-0.409732,-0.346447,1.41858,-0.900701,1.87463,1.81942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,3,0.892716,4,2.51081
1.70821,-2.27198,-3.96454,-3.67902,1.48736,-2.7568,-3.83051,-3.48017,1.45846,-2.63803,-3.72568,-3.10679,1.70821,0.869609,-4.65023,-4.36451,1.89595,1.17748,-4.63271,-4.38973,1.28218,0.892528,-5.62016,-4.90504,1.79468,-2.50388,-3.33523,-3.21476,0.655018,2.20002,-5.77704,-5.21918,0.400105,1.14701,-3.23514,-2.77011,1.279,0.37529,-4.71229,-4.64183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,2,2.26635,0,0
1.25805,2.69521,4.50321,4.06117,2.93732,2.39269,3.74755,3.63183,1.54422,2.52566,3.97841,3.3988,1.25805,-0.44638,2.94506,2.50673,0.747384,-1.73937,3.24957,2.44805,0.964656,-1.05837,2.87664,1.94906,0.761808,-3.09461,4.41307,3.95177,1.29552,-1.35665,1.86914,1.67027,1.05379,2.0646,2.92728,2.82727,0.468861,1.13565,2.94337,2.56926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,4,2.03726,1,0.199886
1.41734,-1.21829,-0.0869559,-0.0597606,0.314481,1.60819,0.328123,0.0684896,0.122376,2.06307,-2.87069,-0.454332,1.41734,1.9233,-0.760077,-0.546187,1.87083,2.16486,-0.715527,-0.574918,1.58429,2.45299,-0.656496,-0.391282,0.251038,2.9715,-2.51384,-1.24146,0.82187,-2.98505,-1.13214,-0.820611,0.200525,0.33197,1.57548,0.782286,1.20718,1.91862,0.0215021,0.0198797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0
1.86529,0.938597,2.37908,2.13516,1.37236,2.02862,2.34413,1.96183,0.922297,2.34922,2.28411,1.35873,1.86529,-2.203,4.64564,4.39632,2.8176,-2.24214,4.0902,3.96551,2.41994,-2.0504,4.25388,3.93505,1.40962,2.64229,1.51507,1.35152,2.06783,-1.98515,3.71954,3.62605,0.590216,-0.0309233,1.61709,1.37454,0.38116,-2.41198,5.40765,4.91025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,1,2.06783
