cLO_pT,cLO_phi,cLO_eta,cLO_rap,c_pT,c_phi,c_eta,c_rap,chad_pT,chad_phi,chad_eta,chad_rap,cbarLO_pT,cbarLO_phi,cbarLO_eta,cbarLO_rap,cbar_pT,cbar_phi,cbar_eta,cbar_rap,cbarhad_pT,cbarhad_phi,cbarhad_eta,cbarhad_rap,d1_pT,d1_phi,d1_eta,d1_rap,d1bar_pT,d1bar_phi,d1bar_eta,d1bar_rap,d2_pT,d2_phi,d2_eta,d2_rap,d2bar_pT,d2bar_phi,d2bar_eta,d2bar_rap,d3_pT,d3_phi,d3_eta,d3_rap,d3bar_pT,d3bar_phi,d3bar_eta,d3bar_rap,d4_pT,d4_phi,d4_eta,d4_rap,d4bar_pT,d4bar_phi,d4bar_eta,d4bar_rap,multiplicity,chad_cone_mult,chad_ptcone,cbarhad_cone_mult,cbarhad_ptcone
2.63571,2.22102,-0.096213,-0.0836513,2.46097,2.50312,-0.0781639,-0.0667616,2.6233,2.41087,0.35185,0.267544,2.63571,-0.920573,-0.992663,-0.88953,2.35355,-1.02841,-1.07783,-0.947265,3.5739,-0.890001,-1.15642,-1.01995,0.573034,3.13138,-0.154064,-0.0805316,1.97089,-0.440069,-1.15284,-1.07068,2.22503,2.24013,0.448126,0.43797,1.99291,-1.33461,-0.988792,-0.966054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,4,2.60072,4,4.54719
1.74529,-3.14068,-7.07454,-6.79798,1.95554,3.05733,-7.1346,-6.90324,1.29955,2.94373,-7.74527,-7.04032,1.74529,0.00091625,-7.00674,-6.73018,1.5088,0.145885,-6.9467,-6.60305,0.38252,0.0722629,-7.54822,-5.74645,1.53767,3.0257,-6.92042,-6.76217,0.351689,2.43832,-6.14152,-5.09453,0.264801,0.297629,-8.605,-7.84949,0.679798,-0.298356,-6.71805,-6.50352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0
1.47272,-0.790905,4.0152,3.6597,2.81623,0.133547,3.49819,3.37358,1.7627,-0.106128,4.18533,3.69234,1.47272,2.35069,2.11291,1.7717,0.753599,2.79251,2.4785,1.58574,0.611093,2.71828,2.33855,1.09411,1.25771,-0.480261,4.36219,4.14105,0.896889,1.63055,1.09759,0.823757,0.74949,0.554084,3.13429,2.95253,0.817725,-2.23425,1.60047,1.45715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,3,2.22835,0,0
2.04558,-2.66828,-6.85995,-6.6448,2.16241,-2.64311,-6.87022,-6.6738,2.0967,-2.82585,-7.16337,-6.7716,2.04558,0.473316,-5.42539,-5.21025,1.58066,0.48936,-5.37621,-5.05516,1.24449,0.574898,-5.29946,-4.56153,1.69449,2.94216,-6.83907,-6.70536,0.367228,1.74845,-6.16947,-5.16018,1.04118,-1.89549,-6.98551,-6.88264,1.15326,0.276875,-4.15723,-4.0719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,1,0.0141185
1.81814,-1.83966,3.30977,3.05108,1.13562,-1.39728,3.49771,2.99447,1.05227,-1.47681,3.31841,2.45243,1.81814,1.30193,3.40226,3.14342,2.91391,1.13702,3.08856,2.97157,0.83257,0.263534,-5.39095,-4.31861,1.12371,-2.19002,2.43696,2.17773,0.678936,-0.461139,-4.24523,-3.71157,0.762563,-0.174712,3.06238,2.88593,0.554694,1.21002,-5.49694,-5.20173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,3,0.20072
2.57762,1.44568,4.41684,4.27106,3.69589,1.94108,4.01314,3.92069,3.35075,2.01742,3.81202,3.62111,2.57762,-1.69592,2.15981,2.01839,3.33747,-1.63945,2.46459,2.37404,1.8104,1.55831,-5.64744,-5.17065,0.492491,2.5787,4.50253,3.73674,0.994795,1.52501,-6.08982,-5.77165,2.94551,1.9283,3.59406,3.58001,0.816824,1.59888,-4.51071,-4.35294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,5,4.19162,3,2.42381
0.596093,2.46357,6.86646,5.87033,0.816934,2.9386,6.65158,5.91404,1.20352,2.77641,7.18712,6.42309,0.596093,-0.678026,5.44743,4.45141,0.673797,-2.1233,5.36926,4.47717,0.812653,-2.15885,4.96356,3.87001,1.08246,2.27249,6.25994,5.97975,0.516837,0.205092,4.4424,3.71405,0.581837,-2.39083,7.47408,7.19961,1.23535,-2.45677,4.07077,3.99563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,2,0.627851,1,0.235437
0.0911483,-0.865702,-9.62334,-6.82076,0.182492,-0.919127,-8.92862,-6.81475,0.153155,-2.30617,-9.92659,-7.22104,0.0911483,2.27589,-7.34634,-4.54388,0.233794,0.794433,-6.42434,-4.55367,0.364535,0.685003,-5.63377,-3.78559,0.593512,0.0213054,-8.34657,-7.72031,0.344158,0.776411,-5.63204,-4.56608,0.707474,-2.96222,-6.79592,-6.59495,0.0382455,-0.278867,-5.03301,-2.4714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,1,0.344158
1.34353,2.59658,8.26023,7.85555,2.59935,1.90227,7.60139,7.45768,2.11071,1.89204,7.91574,7.52758,1.34353,-0.545009,6.25102,5.84634,1.48384,0.393362,6.13845,5.78643,1.26195,0.806319,6.04907,5.32178,0.117013,0.870499,9.8981,7.80864,1.43072,1.34589,5.4304,5.25154,2.05205,1.94069,7.42898,7.40041,0.735871,-0.717584,5.64505,5.45677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,2,2.07361,1,0.603295
0.765148,-1.67452,-7.75462,-6.96583,0.718173,-1.86886,-7.78998,-6.95027,0.657073,-1.97823,-8.45526,-7.16862,0.765148,1.46708,-9.41034,-8.62156,0.745563,1.35167,-9.44165,-8.63218,0.583584,1.76987,-9.30582,-7.90869,1.06036,-1.48185,-7.77835,-7.48921,1.06132,1.43874,-8.51798,-8.22923,0.575164,2.23502,-6.87308,-6.5937,0.543624,-2.05937,-7.62138,-7.31708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0
