cLO_pT,cLO_phi,cLO_eta,cLO_rap,c_pT,c_phi,c_eta,c_rap,chad_pT,chad_phi,chad_eta,chad_rap,cbarLO_pT,cbarLO_phi,cbarLO_eta,cbarLO_rap,cbar_pT,cbar_phi,cbar_eta,cbar_rap,cbarhad_pT,cbarhad_phi,cbarhad_eta,cbarhad_rap,d1_pT,d1_phi,d1_eta,d1_rap,d1bar_pT,d1bar_phi,d1bar_eta,d1bar_rap,d2_pT,d2_phi,d2_eta,d2_rap,d2bar_pT,d2bar_phi,d2bar_eta,d2bar_rap,d3_pT,d3_phi,d3_eta,d3_rap,d3bar_pT,d3bar_phi,d3bar_eta,d3bar_rap,d4_pT,d4_phi,d4_eta,d4_rap,d4bar_pT,d4bar_phi,d4bar_eta,d4bar_rap,multiplicity,chad_cone_mult,chad_ptcone,cbarhad_cone_mult,cbarhad_ptcone
1.82041,0.517014,3.87854,3.61974,1.43031,0.653363,3.97306,3.60253,0.336534,1.22059,6.32846,4.54785,1.82041,-2.62458,2.95913,2.70186,2.50532,-2.96495,2.93407,2.7819,2.05626,-2.91137,2.99746,2.67449,0.683121,2.93514,4.4987,4.47826,0.30865,-1.09551,1.98278,1.89354,0.803605,0.220901,5.06408,4.58527,2.15207,-3.05095,2.89746,2.79691,0.309502,0.474245,5.31293,4.68033,0.509918,0.068177,4.83779,4.50719,1.32039,-3.06172,2.91199,2.84698,0.831881,-3.03387,2.87372,2.72398,87,3,0.535249,3,2.28444
1.82093,1.94364,1.89871,1.65431,2.07489,2.04696,2.09972,1.89714,2.47649,2.12672,1.71992,1.49416,1.82093,-1.19795,2.78213,2.52574,2.02975,-1.22395,2.4999,2.28566,0.875731,-1.03764,3.24384,2.35118,1.48464,1.82533,1.19091,1.18725,0.373905,0.761547,1.37671,1.31973,1.14683,2.52116,2.0709,1.79301,1.02712,-1.40011,3.02135,2.68361,0.483269,2.40457,2.00558,1.66631,0.669211,2.60525,2.10778,1.89835,0.351242,-1.36606,3.22685,2.68473,0.676191,-1.41779,2.89481,2.6828,88,3,2.63712,2,1.02743
25.6275,-0.44885,1.66459,1.663,23.8762,-0.548946,1.63797,1.63614,22.9803,-0.543117,1.64466,1.64126,25.6275,2.69274,2.35254,2.35086,11.7562,2.86448,2.58481,2.57683,14.6587,2.8305,2.59377,2.58493,9.98165,-0.610221,1.66169,1.6616,1.7728,2.558,2.48026,2.47721,13.0384,-0.49176,1.62857,1.62575,12.9601,2.86732,2.60276,2.5997,7.9652,-0.483983,1.62604,1.62427,5.07377,-0.50397,1.63242,1.62806,5.12023,2.88147,2.60714,2.60257,7.84069,2.85808,2.59978,2.59782,123,11,27.182,8,24.2949
2.29648,1.61518,-6.60369,-6.42603,1.85514,1.73106,-6.43218,-6.18065,1.6995,1.88211,-6.32225,-5.89684,2.29648,-1.52641,-6.36218,-6.18452,2.84573,-1.59266,-6.50178,-6.37919,2.03241,-1.47381,-6.56157,-6.23072,0.559292,0.580906,-6.39786,-6.36765,1.20659,-1.42704,-6.73809,-6.73144,1.64158,2.21671,-5.91852,-5.75213,0.829065,-1.5419,-6.22628,-5.76542,1.0585,2.29009,-5.82863,-5.73022,0.591038,2.08505,-6.04998,-5.78535,0.298284,-1.66144,-6.56607,-5.90664,0.534095,-1.47525,-5.96206,-5.65329,146,7,2.9175,7,2.98263
1.5681,-0.291416,3.54362,3.21952,1.51829,-0.981123,3.56237,3.22261,1.46663,-1.11615,3.16242,2.65056,1.5681,2.85018,4.67815,4.35337,1.49713,-3.06624,5.05677,4.70928,1.58453,2.82253,5.08082,4.61414,0.108964,-0.941418,5.10248,4.61703,1.11033,2.34869,4.28246,4.27462,1.35946,-1.13008,2.51341,2.29341,0.78266,-2.75655,5.40733,4.91097,0.783275,-1.23888,2.37266,2.20881,0.587012,-0.984682,2.6595,2.39548,0.361291,-2.53357,5.59279,5.06616,0.437666,-2.94012,5.17736,4.76699,119,4,1.6224,0,0
2.58365,-1.5856,-6.53556,-6.39032,4.17734,-1.35652,-6.19121,-6.13057,3.85517,-1.27437,-6.19387,-6.07803,2.58365,1.55599,-5.62633,-5.48109,1.75066,1.28776,-5.67073,-5.39548,1.63313,1.26527,-6.05742,-5.6088,0.584698,-0.377765,-6.52631,-6.49861,0.802903,0.871413,-4.91043,-4.89555,3.51992,-1.40451,-6.04726,-6.00705,0.943437,1.59796,-6.43638,-6.04908,1.38435,-1.38022,-6.10778,-6.04792,2.13624,-1.42024,-6.00565,-5.97964,0.532369,1.51983,-6.51555,-6.20528,0.414779,1.69831,-6.31457,-5.87338,263,3,3.57763,5,2.05088
2.27056,0.614879,0.776041,0.664489,2.81919,0.0725238,0.583337,0.52082,0.422953,-0.279195,2.89608,1.39596,2.27056,-2.52671,-0.248021,-0.207575,2.30199,-2.16299,-0.304093,-0.255919,1.41931,-2.08228,-0.692203,-0.425031,0.479227,1.72229,2.23316,2.19341,1.23043,-2.2675,-0.120589,-0.119824,0.760128,-0.88921,1.49351,1.05556,0.308893,-1.25871,-1.80546,-0.778638,0.39501,-0.855676,1.21712,0.854644,0.36558,-0.925444,1.72974,1.26227,0.135845,-0.538025,-2.07451,-0.908921,0.225416,-1.66769,-1.29787,-0.655683,65,0,0,2,1.2666
2.29367,1.35953,-2.15008,-1.97773,3.19581,0.699513,-1.70756,-1.61495,2.4096,0.580923,-2.04306,-1.79829,2.29367,-1.78206,0.113285,0.094871,3.28522,-2.11838,-0.327758,-0.29904,2.06271,-2.18543,-0.0191527,-0.0138561,0.149083,1.70625,-0.320775,-0.23601,0.863514,-1.75851,-0.680097,-0.672501,2.34922,0.523624,-2.06245,-1.97911,1.32582,-2.4585,0.434312,0.348869,0.967628,0.548195,-2.17831,-2.06592,1.38209,0.506423,-1.97245,-1.91482,0.698841,-2.34673,0.308956,0.253648,0.636137,-2.58134,0.559435,0.45003,132,4,3.85788,3,1.71129
1.85612,-2.60631,-5.88935,-5.63804,2.41216,-2.49062,-5.69043,-5.52698,2.28666,-2.38072,-5.462,-5.18476,1.85612,0.535287,-4.8441,-4.59281,1.41954,-0.56454,-5.19026,-4.81539,1.6953,-0.580822,-5.21082,-4.78402,1.40711,-1.99076,-4.92933,-4.92443,0.47127,-1.51396,-5.77991,-5.73787,1.12103,-2.87813,-5.72663,-5.4289,1.46455,-0.319299,-4.68165,-4.48412,0.532928,-2.68269,-5.70378,-5.394,0.607134,-3.04943,-5.71505,-5.4613,0.866433,-0.362511,-4.53006,-4.38952,0.600093,-0.256888,-4.8638,-4.6054,118,4,2.33233,2,1.00673
1.04354,2.42616,4.5078,3.94784,0.946261,2.04439,4.60187,3.97391,0.919215,2.60108,5.56994,4.70988,1.04354,-0.715429,1.36708,0.914679,1.23809,-1.21136,1.34441,0.975625,0.375302,-1.11087,1.93425,0.598057,0.480497,-1.45798,5.07412,5.03363,0.849924,-0.75885,0.561208,0.554471,1.26995,2.29592,4.8635,4.60938,0.514185,2.63714,1.19207,0.630957,0.406362,2.25573,5.13667,4.68341,0.86407,2.31482,4.70301,4.56179,0.368813,2.62668,0.797641,0.507566,0.145443,2.66368,1.83157,0.77854,84,1,0.406362,1,0.664377
