cLO_pT,cLO_phi,cLO_eta,cLO_rap,c_pT,c_phi,c_eta,c_rap,chad_pT,chad_phi,chad_eta,chad_rap,cbarLO_pT,cbarLO_phi,cbarLO_eta,cbarLO_rap,cbar_pT,cbar_phi,cbar_eta,cbar_rap,cbarhad_pT,cbarhad_phi,cbarhad_eta,cbarhad_rap,d1_pT,d1_phi,d1_eta,d1_rap,d1bar_pT,d1bar_phi,d1bar_eta,d1bar_rap,d2_pT,d2_phi,d2_eta,d2_rap,d2bar_pT,d2bar_phi,d2bar_eta,d2bar_rap,d3_pT,d3_phi,d3_eta,d3_rap,d3bar_pT,d3bar_phi,d3bar_eta,d3bar_rap,d4_pT,d4_phi,d4_eta,d4_rap,d4bar_pT,d4bar_phi,d4bar_eta,d4bar_rap,multiplicity,chad_cone_mult,chad_ptcone,cbarhad_cone_mult,cbarhad_ptcone
0.918748,-1.8414,1.53896,0.990682,1.03604,-1.34031,1.45922,0.987872,0.126182,-0.358644,3.75364,1.11702,0.918748,1.30019,-1.95401,-1.35332,0.683189,0.825742,-2.24451,-1.41352,0.567176,1.26214,-3.07075,-1.81144,0.558972,-2.29198,0.461523,0.44864,0.416072,2.75982,-2.91406,-2.86107,0.615142,0.656621,2.0801,1.45777,0.678475,0.604049,-1.92556,-1.3771,0.271107,0.822489,1.91436,1.24735,0.350625,0.528609,2.17573,1.65369,0.467337,0.647934,-1.59624,-1.26293,0.212579,0.507454,-2.40817,-1.5213,144,2,0.461384,3,0.491427
1.90113,2.96155,2.78799,2.54834,2.52105,-3.03064,2.9909,2.8243,2.43279,-3.00786,2.79259,2.54321,1.90113,-0.180038,4.05042,3.80862,1.746,0.0702987,3.83471,3.55867,1.32752,-0.092912,4.70305,4.12184,1.91293,-2.94581,2.69991,2.69728,0.912146,-0.983321,4.10425,4.09269,0.536819,3.05251,3.0429,2.28824,1.03479,0.661966,4.47824,4.14039,0.146867,-2.89811,3.53644,2.29112,0.400877,2.93261,2.74113,2.2859,0.61196,0.768751,4.49347,4.24292,0.431275,0.510149,4.43601,4.0175,157,2,2.12812,4,1.36216
0.942983,-2.65324,-2.90895,-2.28567,2.00899,-2.07405,-2.6534,-2.34584,1.58501,-2.24036,-2.82587,-2.36466,0.942983,0.48835,-4.96189,-4.33132,0.959862,-0.704751,-4.81715,-4.19927,0.786607,-0.320395,-5.65343,-4.66214,0.3762,-1.45467,-3.63618,-3.57179,1.02044,-0.659851,-4.60569,-4.59642,1.34564,-2.43941,-2.23148,-2.01051,0.382476,1.72741,-5.76761,-4.72449,0.84869,-2.41377,-2.07673,-1.9362,0.497706,-2.48313,-2.44982,-2.11449,0.218704,1.15122,-5.64306,-4.73936,0.232019,2.26675,-5.56457,-4.70978,173,1,0.497706,3,0.388624
0.703392,-2.00743,5.54192,4.6853,0.538912,-2.95533,5.78659,4.7023,0.688892,-2.50092,5.52805,4.42048,0.703392,1.13416,7.14597,6.28929,0.817042,0.677885,7.11339,6.37595,0.800633,0.586592,7.32429,6.34813,0.802162,2.82872,4.68007,4.66516,0.627794,-0.820359,5.91857,5.89445,0.691626,-1.26087,4.83367,4.25767,0.933363,1.31222,6.95738,6.56486,0.485147,-1.163,4.62984,4.27457,0.214115,-1.48412,5.15732,4.23594,0.562977,1.41236,6.96983,6.68463,0.377426,1.16255,6.91933,6.42069,71,0,0,0,0
2.50741,1.83677,5.30619,5.15324,1.97674,2.37846,5.59012,5.36274,0.92424,2.65461,5.82213,4.96651,2.50741,-1.30482,4.60903,4.45611,2.97691,-1.84756,4.33765,4.22457,1.21896,1.64755,-0.974348,-0.56717,0.153692,-1.92697,3.46207,3.16218,1.24556,1.66486,-0.397358,-0.395008,0.956502,2.49462,5.77201,5.39239,0.0340992,-0.809558,-3.94039,-0.778078,0.650885,2.49956,5.64418,5.41697,0.305642,2.4841,5.99951,5.35781,0.0946609,2.48428,-2.02474,-0.653262,0.12847,-0.697576,-2.11446,-0.901081,401,10,4.06825,4,1.81461
1.63673,-0.113807,3.62319,3.31893,1.51124,-0.190981,3.66303,3.22861,2.03689,-0.132962,3.33265,3.00405,1.63673,3.02779,4.73007,4.42528,1.78781,2.62939,4.75755,4.49113,1.20009,2.28978,5.26976,4.61695,0.427091,-0.347503,1.86704,1.81879,0.853116,1.70654,4.11194,4.09874,1.62214,-0.0768792,3.51146,3.34507,0.677429,3.05621,5.58892,4.98712,0.569443,-0.0737948,3.61137,3.33165,1.0527,-0.0785477,3.45295,3.35377,0.439666,-2.90366,5.38211,4.97428,0.295625,2.56408,5.66785,5.00187,121,2,1.62215,1,0.295625
1.96961,-1.64172,-0.97999,-0.816698,2.02042,-2.25018,-0.996628,-0.837875,1.97832,-2.2102,-1.43,-1.1358,1.96961,1.49988,0.115452,0.0919239,1.70061,1.51455,1.03929,0.829175,1.00493,1.62575,1.73044,1.04299,0.814588,-2.26522,-1.92502,-1.91117,0.587229,1.35579,0.0868635,0.084515,1.16583,-2.17177,-0.880259,-0.694076,0.466072,1.96845,2.45549,1.61035,0.498206,-2.32757,-1.06556,-0.815154,0.678076,-2.05751,-0.714538,-0.592755,0.272089,2.02869,2.07419,1.39348,0.195166,1.88441,2.81909,1.8404,114,2,1.31279,4,1.17968
2.08505,-2.43258,5.97235,5.7638,3.37374,-2.13367,5.4699,5.37972,1.33575,-1.91819,6.11498,5.53784,2.08505,0.709011,2.6075,2.40174,3.00692,0.547558,2.81401,2.70378,2.92925,0.777718,2.75517,2.57065,0.214315,3.00657,7.25307,7.07629,1.31413,0.490854,3.01556,3.00997,1.30747,-1.75727,5.44181,5.20224,1.70974,0.996946,2.42271,2.27378,0.772683,-1.88356,5.29884,5.12769,0.549624,-1.57926,5.59047,5.2947,0.936395,0.935438,2.29788,2.17801,0.777249,1.07107,2.55085,2.38382,76,2,0.805328,5,3.7513
1.90788,0.237682,1.03188,0.854974,2.20015,-0.300233,1.24511,1.04511,2.20812,-0.11234,1.14209,0.916503,1.90788,-2.90391,3.00052,2.76141,2.17447,-2.46766,3.14558,2.95184,1.63758,-2.57849,3.25558,2.8107,1.23013,-0.687319,1.07352,1.06847,0.75399,-2.44937,3.64286,3.62603,1.35278,0.404933,0.965033,0.805332,0.895144,-2.68716,2.72685,2.31708,0.739397,0.576012,0.907179,0.780575,0.636741,0.20593,1.00287,0.83265,0.422913,-2.52729,2.90018,2.47437,0.482344,-2.82719,2.52053,2.16888,257,6,2.89996,7,2.51969
4.12155,0.816281,-1.89508,-1.8358,3.68261,0.869608,-2.086,-1.9756,2.15511,0.937533,-2.6715,-2.37211,4.12155,-2.32531,-2.33293,-2.27197,5.188,-2.18154,-2.12414,-2.08518,3.22226,-2.31938,-2.0617,-1.90902,1.38117,0.471868,-2.51031,-2.5053,0.731901,-2.49969,-2.72472,-2.70702,1.11034,1.53016,-2.54968,-2.24936,2.50566,-2.26698,-1.73753,-1.66716,0.702776,1.50938,-2.35848,-2.16227,0.407975,1.56596,-2.81174,-2.36602,1.28966,-2.21304,-1.67427,-1.61084,1.21986,-2.32401,-1.79775,-1.72626,168,9,6.87384,8,8.07997
