cLO_pT,cLO_phi,cLO_eta,cLO_rap,c_pT,c_phi,c_eta,c_rap,chad_pT,chad_phi,chad_eta,chad_rap,cbarLO_pT,cbarLO_phi,cbarLO_eta,cbarLO_rap,cbar_pT,cbar_phi,cbar_eta,cbar_rap,cbarhad_pT,cbarhad_phi,cbarhad_eta,cbarhad_rap,d1_pT,d1_phi,d1_eta,d1_rap,d1bar_pT,d1bar_phi,d1bar_eta,d1bar_rap,d2_pT,d2_phi,d2_eta,d2_rap,d2bar_pT,d2bar_phi,d2bar_eta,d2bar_rap,d3_pT,d3_phi,d3_eta,d3_rap,d3bar_pT,d3bar_phi,d3bar_eta,d3bar_rap,d4_pT,d4_phi,d4_eta,d4_rap,d4bar_pT,d4bar_phi,d4bar_eta,d4bar_rap,multiplicity,chad_cone_mult,chad_ptcone,cbarhad_cone_mult,cbarhad_ptcone
3.56223,-0.398449,2.66474,2.58398,3.77054,-0.573342,2.65667,2.58399,2.83041,-0.471927,3.10284,2.90654,3.56223,2.74314,-0.0269435,-0.0248322,1.4297,1.88033,-0.924872,-0.679532,1.31698,1.65048,-2.11298,-1.55684,0.97558,-0.0222898,3.46104,3.45093,0.239758,-1.11527,-0.475905,-0.414981,1.99732,-0.685851,2.7728,2.65791,1.54252,1.70757,-1.93879,-1.76637,0.748318,-0.621334,2.80178,2.62271,1.25149,-0.724411,2.75305,2.68137,0.964778,1.73736,-1.93469,-1.82372,0.57888,1.65789,-1.94371,-1.68473,85,5,4.4466,3,1.9816
1.63193,0.582147,3.97264,3.66674,1.07794,-0.847723,4.44562,3.9073,1.18551,-1.07309,5.04383,4.38211,1.63193,-2.55945,0.953193,0.742774,1.32465,-1.97739,0.878306,0.618812,1.81751,-2.0698,0.675715,0.475903,1.17184,-0.685764,4.33142,4.32438,0.995468,-2.85932,0.577485,0.572434,0.453875,-2.42066,5.34082,4.44329,1.32142,-1.50545,0.51857,0.41762,0.206602,-1.84988,5.37916,4.42749,0.301452,-2.79998,5.10952,4.4579,0.675185,-1.6783,0.476204,0.389202,0.666488,-1.33031,0.546395,0.446278,174,2,1.41845,3,1.8063
3.40033,2.6857,-0.732153,-0.678154,2.99338,2.96237,-0.724484,-0.657475,2.484,-0.613697,-3.83803,-3.59464,3.40033,-0.455892,-0.977197,-0.911671,3.04733,-0.208626,-1.16758,-1.07986,1.3857,1.47066,-5.38053,-4.82827,1.06146,-0.952007,-3.05507,-3.04654,0.610697,2.92375,-4.69335,-4.6679,1.52398,-0.380422,-4.10951,-3.925,1.44719,1.03824,-5.08653,-4.88524,0.825622,-0.402476,-4.20067,-4.04791,0.698799,-0.354364,-3.98916,-3.7869,0.927865,1.02916,-5.05181,-4.92718,0.519435,1.05447,-5.14551,-4.82375,166,4,1.59631,7,2.82859
11.4812,-0.0874305,5.59452,5.58606,10.9521,-0.235107,5.06479,5.0555,1.43064,2.4479,-4.70785,-4.17681,11.4812,3.05416,2.51119,2.50284,6.96448,2.96986,2.89412,2.87159,1.40403,1.60016,-3.50997,-2.96817,0.0552901,1.17217,-3.10427,-2.11797,0.951008,1.08302,-2.505,-2.49449,1.41555,2.48528,-4.71066,-4.50317,0.744595,2.28357,-3.86074,-3.33456,0.89956,2.50527,-4.60093,-4.46932,0.516486,2.45044,-4.87622,-4.55177,0.406751,2.44579,-3.94615,-3.49396,0.349416,2.09443,-3.71356,-3.16607,480,15,9.06533,8,5.21753
1.30056,-1.14698,5.1595,4.73657,0.957839,-1.42823,5.4772,4.8577,0.81058,-1.18349,6.50144,5.53587,1.30056,1.99462,3.92455,3.50209,1.39217,2.0613,3.84969,3.46495,1.07113,2.27658,3.52394,2.78863,0.781118,-0.090086,5.34602,5.33031,0.471538,2.06805,3.98486,3.9429,0.827866,-2.17718,6.1187,5.6611,0.617567,2.43532,2.87839,2.22914,0.55854,-2.20889,5.94301,5.65436,0.270188,-2.11159,6.40379,5.67003,0.343261,2.27387,2.59328,2.044,0.284178,2.63073,3.11394,2.42445,79,0,0,5,1.57539
0.935667,1.62199,5.15742,4.52122,0.710091,1.87932,5.55902,4.71016,0.178073,2.92682,6.57457,4.16791,0.935667,-1.5196,6.33242,5.69614,1.64564,-1.58519,5.91624,5.61386,1.30865,-1.54393,6.46949,5.87823,0.585055,-2.26291,4.87665,4.84898,0.528223,0.163945,5.69344,5.65969,0.527516,1.1832,4.56885,3.79174,1.47665,-1.90616,6.14321,5.94502,0.403981,1.23253,4.27684,3.82031,0.125616,1.02394,5.15547,3.75596,0.933267,-1.99302,6.11938,5.99602,0.552862,-1.7592,6.16557,5.87241,84,1,0.188742,3,1.57853
2.67429,-1.38361,-3.26881,-3.1325,3.10255,-1.22338,-3.0925,-2.98795,2.72105,-1.26915,-3.11893,-2.9095,2.67429,1.75798,-2.05648,-1.92474,1.50657,2.33258,-1.75309,-1.43642,1.08409,2.5961,-1.94254,-1.27424,2.0801,-1.19032,-2.76681,-2.76458,0.406768,-1.28599,-1.84123,-1.78846,0.667804,-1.51694,-3.75341,-3.15662,1.41128,2.4004,-1.32033,-1.14215,0.448581,-1.36487,-3.51782,-3.12212,0.234463,-1.81098,-4.04365,-3.19872,0.924625,2.3525,-1.2301,-1.12644,0.48972,2.49092,-1.46872,-1.16583,79,3,2.83413,2,0.801727
2.79791,-0.870738,-3.62944,-3.50332,1.67236,-1.62001,-4.21132,-3.91636,2.75834,-1.27917,-4.11103,-3.90535,2.79791,2.27086,-1.86439,-1.74475,3.05682,2.12088,-1.96414,-1.86088,1.64285,2.20266,-2.05133,-1.62878,0.837905,-2.09891,-4.21245,-4.19877,0.871111,2.72532,-2.22874,-2.21636,2.27071,-1.00606,-3.89592,-3.80396,0.988798,1.7473,-1.57462,-1.25211,1.01373,-1.06712,-4.00073,-3.8944,1.26039,-0.956961,-3.79989,-3.7286,0.584936,1.76075,-1.32454,-1.09977,0.403992,1.72782,-1.85763,-1.4346,79,3,2.82153,4,1.68924
1.8655,-1.5869,-2.79201,-2.54508,1.5132,-1.51003,-2.97355,-2.63389,0.985304,-1.50859,-3.98222,-3.17974,1.8655,1.5547,-2.21164,-1.96988,1.91293,1.84606,-2.21098,-1.86234,1.51692,2.00956,-2.16389,-1.69149,0.537952,0.07181,-2.64814,-2.61591,0.449933,-2.50692,-1.27523,-1.23619,1.12712,-2.00612,-3.69354,-3.39541,1.66409,1.74115,-1.95718,-1.80497,0.746802,-2.02506,-3.60199,-3.42104,0.380713,-1.96896,-3.85104,-3.35862,0.983012,1.64069,-1.8855,-1.77867,0.693083,1.88387,-2.03574,-1.83896,104,2,1.12751,5,2.5494
0.598001,-1.76737,4.93503,3.94197,1.17508,-2.81564,4.22328,3.74024,1.09139,-2.79617,5.11951,4.39579,0.598001,1.37422,3.00148,2.02326,1.88781,2.00425,2.60628,2.36498,0.804356,2.15957,2.84717,1.89449,1.05862,-3.11956,4.72316,4.71455,0.758168,-3.10807,1.54969,1.53449,0.347641,-1.48023,5.20642,4.07879,0.760815,1.14962,2.62138,2.11529,0.155468,-1.44791,5.50843,4.30586,0.19232,-1.50636,4.86987,3.85689,0.265264,1.20632,2.6842,1.95191,0.496205,1.11932,2.58478,2.2463,48,2,1.67275,1,0.177653
